ticket_nro,sku_variante,cantidad,precio_unitario_cobrado,costo_unitario_historico,subtotal,promocion_id
566,GOR-ROJ-L,2,28716.74,11486.7,57433.48,
567,MUS-AZU-S,1,32320.56,12928.22,32320.56,
567,JOG-AZU-XXL,1,41361.66,16544.66,41361.66,
567,GOR-ROJ-XXL,1,28716.74,11486.7,28716.74,
567,CIN-MAR-XL,1,33144.89,13257.96,33144.89,
567,CHU-ÍND-XL,1,33823.38,13529.35,33823.38,
568,REM-BLA-unico,1,32677.97,13071.19,32677.97,
569,CIN-MAR-M,1,33144.89,13257.96,33144.89,
569,CIN-MAR-M,1,33144.89,13257.96,33144.89,
569,JEA-LAV-M,1,21871.44,8748.58,21871.44,
569,SWE-AZU-S,1,32525.33,13010.13,32525.33,
569,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
570,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
570,CIN-ROS-S,1,33144.89,13257.96,33144.89,
570,SWE-MAR-XXL,1,32525.33,13010.13,32525.33,
570,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
571,GOR-GRI-unico,2,28716.74,11486.7,57433.48,
572,JEA-LAV-L,1,21871.44,8748.58,21871.44,
572,CIN-TUR-unico,1,33144.89,13257.96,33144.89,
572,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
572,MUS-AZU-M,1,32320.56,12928.22,32320.56,
572,MUS-CEL-M,1,32320.56,12928.22,32320.56,
573,CHU-VER-S,1,33823.38,13529.35,33823.38,
573,REM-VIO-L,1,19606.78,13071.19,19606.78,7.0
574,CAM-BEI-S,1,36700.58,14680.23,36700.58,
575,BUZ-AZU-M,1,19220.0,11827.69,19220.0,8.0
575,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
575,SWE-MAR-M,1,32525.33,13010.13,32525.33,
575,REM-TUR-XXL,1,34182.8,13673.12,34182.8,
576,GOR-GRI-S,1,23547.73,11486.7,23547.73,10.0
576,GOR-GRI-XXL,1,28716.74,11486.7,28716.74,
576,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
576,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
576,SWE-MAR-XXL,1,32525.33,13010.13,32525.33,
577,CIN-MAR-S,1,33144.89,13257.96,33144.89,
578,JOG-CEL-unico,1,28953.16,16544.66,28953.16,5.0
578,CIN-MAR-M,1,33144.89,13257.96,33144.89,
578,SWE-MAR-XXL,1,32525.33,13010.13,32525.33,
579,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
579,SWE-AZU-S,1,32525.33,13010.13,32525.33,
580,CIN-TUR-XXL,1,33144.89,13257.96,33144.89,
581,JOG-CEL-XL,1,41361.66,16544.66,41361.66,
581,CHU-VER-S,1,33823.38,13529.35,33823.38,
582,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
582,JOG-ÍND-L,2,41361.66,16544.66,82723.32,
583,CHU-ÍND-unico,1,33823.38,13529.35,33823.38,
584,MUS-CEL-L,1,32320.56,12928.22,32320.56,
584,JOG-AZU-XXL,2,41361.66,16544.66,82723.32,
585,CIN-TUR-unico,1,33144.89,13257.96,33144.89,
585,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
586,REM-VIO-M,2,32677.97,13071.19,65355.94,
586,GOR-GRI-S,1,28716.74,11486.7,28716.74,
586,CAM-BLA-M,2,36700.58,14680.23,73401.16,
586,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
586,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
587,MUS-CEL-S,1,32320.56,12928.22,32320.56,
587,JOG-ÍND-XL,1,41361.66,16544.66,41361.66,
587,CAM-BLA-L,1,36700.58,14680.23,36700.58,
587,SWE-MAR-XXL,1,32525.33,13010.13,32525.33,
587,GOR-GRI-unico,1,28716.74,11486.7,28716.74,
588,CAM-BLA-XL,1,36700.58,14680.23,36700.58,
589,CHU-NEG-XL,1,33023.38,13529.35,33023.38,12.0
589,CIN-MAR-S,1,33144.89,13257.96,33144.89,
589,CIN-TUR-XL,1,33144.89,13257.96,33144.89,
589,CAM-BEI-M,1,35900.58,14680.23,35900.58,12.0
589,CHU-ÍND-L,1,33823.38,13529.35,33823.38,
590,CHU-NEG-XL,2,33823.38,13529.35,67646.76,
590,CIN-MAR-M,1,33144.89,13257.96,33144.89,
590,BUZ-AZU-L,1,29569.23,11827.69,29569.23,
590,SWE-MAR-S,1,32525.33,13010.13,32525.33,
591,CAM-BLA-M,1,32296.51,14680.23,32296.51,6.0
591,CIN-MAR-unico,1,33144.89,13257.96,33144.89,
591,MUS-CEL-S,1,32320.56,12928.22,32320.56,
591,REM-BLA-unico,1,32677.97,13071.19,32677.97,
592,BUZ-NEG-S,1,29569.23,11827.69,29569.23,
592,CHU-ÍND-L,1,33823.38,13529.35,33823.38,
592,JOG-ÍND-L,1,41361.66,16544.66,41361.66,
592,GOR-GRI-M,2,28716.74,11486.7,57433.48,
592,MUS-CEL-S,1,32320.56,12928.22,32320.56,
593,CAM-CEL-S,1,36700.58,14680.23,36700.58,
593,BUZ-NEG-S,1,29569.23,11827.69,29569.23,
594,MUS-CEL-M,1,32320.56,12928.22,32320.56,
594,CHU-NEG-XXL,2,33823.38,13529.35,67646.76,
594,CHU-VER-L,1,33823.38,13529.35,33823.38,
594,REM-CEL-XXL,1,34182.8,13673.12,34182.8,
594,MUS-CEL-S,1,32320.56,12928.22,32320.56,
595,CIN-MAR-XL,1,19886.93,13257.96,19886.93,7.0
595,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
596,GOR-GRI-XXL,1,28716.74,11486.7,28716.74,
596,MUS-AZU-XXL,1,32320.56,12928.22,32320.56,
596,CAM-BEI-M,1,36700.58,14680.23,36700.58,
596,CIN-ROS-unico,1,33144.89,13257.96,33144.89,
597,JEA-NEG-XL,2,21871.44,8748.58,43742.88,
597,REM-CEL-S,2,34182.8,13673.12,68365.6,
597,CIN-ROS-L,1,27178.81,13257.96,27178.81,10.0
597,GOR-GRI-L,1,28716.74,11486.7,28716.74,
598,SWE-MAR-XXL,1,32525.33,13010.13,32525.33,
598,CIN-ROS-XXL,1,33144.89,13257.96,33144.89,
599,JEA-LAV-M,2,21871.44,8748.58,43742.88,
599,CHU-VER-M,1,33823.38,13529.35,33823.38,
599,CHU-ÍND-XXL,1,33823.38,13529.35,33823.38,
599,BUZ-AZU-L,1,29569.23,11827.69,29569.23,
599,CIN-MAR-M,1,33144.89,13257.96,33144.89,
600,JEA-LAV-M,1,21871.44,8748.58,21871.44,
600,CAM-BLA-S,1,36700.58,14680.23,36700.58,
600,CHU-ÍND-XL,1,33823.38,13529.35,33823.38,
600,REM-BLA-S,1,32677.97,13071.19,32677.97,
601,JOG-AZU-XXL,1,41361.66,16544.66,41361.66,
601,REM-VIO-M,1,32677.97,13071.19,32677.97,
601,CHU-NEG-M,1,33823.38,13529.35,33823.38,
602,JOG-CEL-L,2,41361.66,16544.66,82723.32,
602,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
602,JEA-NEG-M,1,21871.44,8748.58,21871.44,
603,CHU-ÍND-unico,1,33823.38,13529.35,33823.38,
604,REM-TUR-XXL,1,34182.8,13673.12,34182.8,
604,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
605,JOG-CEL-XXL,1,41361.66,16544.66,41361.66,
605,MUS-CEL-XXL,1,32320.56,12928.22,32320.56,
606,CHU-VER-S,1,16911.69,13529.35,16911.69,11.0
606,CAM-BEI-unico,1,36700.58,14680.23,36700.58,
606,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
606,SWE-MAR-S,1,32525.33,13010.13,32525.33,
606,CHU-VER-XL,1,33823.38,13529.35,33823.38,
607,CHU-VER-M,1,33823.38,13529.35,33823.38,
607,JEA-NEG-XXL,1,21871.44,8748.58,21871.44,
607,CIN-MAR-L,1,33144.89,13257.96,33144.89,
607,GOR-ROJ-L,2,28716.74,11486.7,57433.48,
607,SWE-MAR-unico,1,32525.33,13010.13,32525.33,
608,REM-TUR-XXL,2,28029.9,13673.12,56059.8,10.0
608,SWE-AZU-S,1,32525.33,13010.13,32525.33,
608,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
609,REM-CEL-XXL,1,34182.8,13673.12,34182.8,
609,CIN-MAR-XL,1,33144.89,13257.96,33144.89,
609,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
609,CIN-MAR-XL,1,33144.89,13257.96,33144.89,
609,SWE-AZU-M,1,32525.33,13010.13,32525.33,
610,JEA-NEG-L,1,21871.44,8748.58,21871.44,
611,JEA-NEG-XL,2,21871.44,8748.58,43742.88,
611,JOG-CEL-XL,1,41361.66,16544.66,41361.66,
612,CHU-VER-M,1,33823.38,13529.35,33823.38,
613,BUZ-AZU-unico,1,20698.46,11827.69,20698.46,5.0
614,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
614,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
615,SWE-MAR-M,1,32525.33,13010.13,32525.33,
615,CHU-NEG-M,1,33823.38,13529.35,33823.38,
615,CHU-VER-M,1,33823.38,13529.35,33823.38,
615,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
616,JEA-LAV-L,1,21871.44,8748.58,21871.44,
616,BUZ-AZU-M,1,29569.23,11827.69,29569.23,
616,CIN-ROS-L,1,33144.89,13257.96,33144.89,
616,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
617,CAM-BEI-unico,1,36700.58,14680.23,36700.58,
618,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
619,SWE-MAR-XXL,1,32525.33,13010.13,32525.33,
619,REM-BLA-S,1,32677.97,13071.19,32677.97,
619,BUZ-AZU-L,1,29569.23,11827.69,29569.23,
619,REM-VIO-M,2,32677.97,13071.19,65355.94,
619,JOG-CEL-L,1,41361.66,16544.66,41361.66,
620,MUS-AZU-S,1,32320.56,12928.22,32320.56,
621,SWE-AZU-M,1,32525.33,13010.13,32525.33,
621,SWE-MAR-XXL,1,32525.33,13010.13,32525.33,
622,SWE-MAR-L,2,32525.33,13010.13,65050.66,
622,CIN-TUR-XXL,1,33144.89,13257.96,33144.89,
622,CAM-BLA-M,1,36700.58,14680.23,36700.58,
623,MUS-AZU-XXL,1,32320.56,12928.22,32320.56,
623,CHU-ÍND-XL,1,33823.38,13529.35,33823.38,
623,CAM-BEI-unico,1,36700.58,14680.23,36700.58,
623,JOG-ÍND-L,1,41361.66,16544.66,41361.66,
623,MUS-CEL-L,1,32320.56,12928.22,32320.56,
624,BUZ-AZU-L,1,29569.23,11827.69,29569.23,
624,CIN-TUR-XL,1,33144.89,13257.96,33144.89,
624,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
625,JEA-NEG-M,1,21871.44,8748.58,21871.44,
626,CHU-NEG-XL,1,33823.38,13529.35,33823.38,
627,CHU-NEG-S,1,33823.38,13529.35,33823.38,
627,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
627,MUS-AZU-S,1,32320.56,12928.22,32320.56,
627,CIN-MAR-S,2,33144.89,13257.96,66289.78,
627,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
628,CIN-ROS-L,1,33144.89,13257.96,33144.89,
628,CIN-MAR-XL,1,33144.89,13257.96,33144.89,
628,CIN-ROS-L,1,33144.89,13257.96,33144.89,
628,JOG-AZU-XL,1,41361.66,16544.66,41361.66,
629,CHU-VER-S,1,33823.38,13529.35,33823.38,
629,SWE-MAR-S,1,32525.33,13010.13,32525.33,
630,CHU-ÍND-L,1,33823.38,13529.35,33823.38,
630,CHU-NEG-XL,1,33823.38,13529.35,33823.38,
631,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
632,GOR-ROJ-XXL,1,28716.74,11486.7,28716.74,
632,CIN-MAR-L,2,33144.89,13257.96,66289.78,
632,GOR-GRI-S,1,23547.73,11486.7,23547.73,9.0
633,JOG-ÍND-S,2,41361.66,16544.66,82723.32,
633,CHU-ÍND-XXL,2,33823.38,13529.35,67646.76,
633,CIN-ROS-unico,1,33144.89,13257.96,33144.89,
633,JEA-LAV-L,1,21871.44,8748.58,21871.44,
633,CHU-VER-S,1,33823.38,13529.35,33823.38,
634,GOR-GRI-M,1,28716.74,11486.7,28716.74,
634,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
635,CAM-BLA-M,1,36700.58,14680.23,36700.58,
635,JOG-CEL-XXL,1,41361.66,16544.66,41361.66,
635,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
635,SWE-MAR-unico,2,32525.33,13010.13,65050.66,
636,CHU-NEG-XXL,1,33823.38,13529.35,33823.38,
636,JOG-CEL-L,1,41361.66,16544.66,41361.66,
637,CAM-BLA-M,1,36700.58,14680.23,36700.58,
637,BUZ-AZU-L,1,29569.23,11827.69,29569.23,
637,CAM-BEI-L,1,36700.58,14680.23,36700.58,
637,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
638,JOG-ÍND-L,1,41361.66,16544.66,41361.66,
638,JOG-CEL-unico,2,41361.66,16544.66,82723.32,
639,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
640,CIN-ROS-S,1,33144.89,13257.96,33144.89,
640,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
640,JEA-LAV-L,1,21871.44,8748.58,21871.44,
641,CIN-TUR-XXL,2,33144.89,13257.96,66289.78,
641,CIN-MAR-unico,1,33144.89,13257.96,33144.89,
641,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
642,JEA-NEG-XL,1,21871.44,8748.58,21871.44,
642,CIN-TUR-XXL,1,33144.89,13257.96,33144.89,
642,CAM-CEL-unico,1,36700.58,14680.23,36700.58,
642,CAM-CEL-unico,1,36700.58,14680.23,36700.58,
643,JOG-ÍND-L,1,41361.66,16544.66,41361.66,
643,BUZ-NEG-S,1,29569.23,11827.69,29569.23,
644,CIN-MAR-M,1,33144.89,13257.96,33144.89,
644,JEA-NEG-L,1,21871.44,8748.58,21871.44,
644,JOG-AZU-XL,1,41361.66,16544.66,41361.66,
644,CHU-VER-L,1,33023.38,13529.35,33023.38,12.0
645,JEA-NEG-XXL,2,21071.44,8748.58,42142.88,12.0
645,JEA-LAV-L,1,21871.44,8748.58,21871.44,
645,JOG-ÍND-XL,1,41361.66,16544.66,41361.66,
645,MUS-CEL-XXL,1,32320.56,12928.22,32320.56,
646,CHU-VER-XL,1,33823.38,13529.35,33823.38,
646,CHU-VER-S,1,33823.38,13529.35,33823.38,
646,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
646,JOG-CEL-XXL,1,41361.66,16544.66,41361.66,
647,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
647,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
647,JEA-NEG-XXL,1,21871.44,8748.58,21871.44,
647,JEA-NEG-XXL,1,21871.44,8748.58,21871.44,
647,CIN-MAR-XL,1,33144.89,13257.96,33144.89,
648,GOR-GRI-S,1,28716.74,11486.7,28716.74,
648,CHU-VER-M,1,33823.38,13529.35,33823.38,
648,MUS-CEL-S,1,32320.56,12928.22,32320.56,
648,CIN-MAR-unico,1,33144.89,13257.96,33144.89,
648,CIN-MAR-M,1,33144.89,13257.96,33144.89,
649,CHU-VER-XL,1,33823.38,13529.35,33823.38,
650,JEA-LAV-S,1,21871.44,8748.58,21871.44,
650,CAM-CEL-S,1,36700.58,14680.23,36700.58,
651,CHU-VER-S,1,33823.38,13529.35,33823.38,
651,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
651,GOR-GRI-XXL,2,28716.74,11486.7,57433.48,
651,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
651,CIN-ROS-unico,1,33144.89,13257.96,33144.89,
652,MUS-CEL-XXL,1,32320.56,12928.22,32320.56,
652,CAM-BEI-M,1,36700.58,14680.23,36700.58,
652,REM-CEL-XXL,1,34182.8,13673.12,34182.8,
652,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
653,REM-TUR-S,1,34182.8,13673.12,34182.8,
654,GOR-ROJ-XXL,1,28716.74,11486.7,28716.74,
654,MUS-CEL-L,1,32320.56,12928.22,32320.56,
654,MUS-CEL-unico,1,31520.56,12928.22,31520.56,12.0
654,JEA-LAV-S,1,21871.44,8748.58,21871.44,
654,JOG-AZU-L,1,41361.66,16544.66,41361.66,
655,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
656,GOR-ROJ-XL,1,17230.04,11486.7,17230.04,7.0
656,REM-VIO-L,1,32677.97,13071.19,32677.97,
656,CHU-ÍND-XXL,1,33823.38,13529.35,33823.38,
656,REM-BLA-XL,1,19606.78,13071.19,19606.78,7.0
657,REM-CEL-S,1,34182.8,13673.12,34182.8,
657,MUS-AZU-S,1,32320.56,12928.22,32320.56,
658,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
658,MUS-AZU-S,1,32320.56,12928.22,32320.56,
658,JEA-LAV-S,1,21871.44,8748.58,21871.44,
658,SWE-MAR-L,1,32525.33,13010.13,32525.33,
659,JOG-CEL-XXL,1,41361.66,16544.66,41361.66,
659,JEA-NEG-unico,1,21871.44,8748.58,21871.44,
659,CIN-TUR-unico,1,33144.89,13257.96,33144.89,
659,MUS-AZU-S,1,32320.56,12928.22,32320.56,
659,CIN-MAR-S,2,33144.89,13257.96,66289.78,
660,CHU-NEG-S,1,33823.38,13529.35,33823.38,
660,CIN-ROS-unico,1,33144.89,13257.96,33144.89,
661,CAM-BEI-L,1,36700.58,14680.23,36700.58,
661,JEA-NEG-XL,1,21871.44,8748.58,21871.44,
661,GOR-GRI-L,2,28716.74,11486.7,57433.48,
661,JEA-NEG-XL,1,21871.44,8748.58,21871.44,
662,MUS-CEL-L,1,32320.56,12928.22,32320.56,
663,MUS-CEL-L,1,32320.56,12928.22,32320.56,
663,SWE-MAR-M,1,32525.33,13010.13,32525.33,
663,REM-CEL-S,1,34182.8,13673.12,34182.8,
664,CHU-NEG-XL,1,33823.38,13529.35,33823.38,
664,CAM-BLA-L,1,36700.58,14680.23,36700.58,
664,GOR-ROJ-S,2,28716.74,11486.7,57433.48,
665,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
666,JEA-LAV-S,1,21871.44,8748.58,21871.44,
667,GOR-GRI-XXL,1,28716.74,11486.7,28716.74,
667,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
668,CIN-TUR-XXL,1,33144.89,13257.96,33144.89,
668,JOG-CEL-XL,1,41361.66,16544.66,41361.66,
668,MUS-CEL-XXL,1,32320.56,12928.22,32320.56,
669,CIN-ROS-unico,1,33144.89,13257.96,33144.89,
670,CAM-CEL-unico,1,36700.58,14680.23,36700.58,
670,CHU-VER-XL,1,33823.38,13529.35,33823.38,
670,SWE-AZU-S,1,32525.33,13010.13,32525.33,
670,CHU-NEG-S,1,33823.38,13529.35,33823.38,
671,JOG-AZU-XL,2,41361.66,16544.66,82723.32,
671,CIN-ROS-S,1,33144.89,13257.96,33144.89,
671,SWE-MAR-M,2,26670.77,13010.13,53341.54,10.0
671,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
672,GOR-GRI-L,1,28716.74,11486.7,28716.74,
672,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
672,REM-VIO-M,1,32677.97,13071.19,32677.97,
672,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
672,CHU-ÍND-XXL,1,33823.38,13529.35,33823.38,
673,SWE-AZU-S,1,32525.33,13010.13,32525.33,
673,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
673,CHU-ÍND-XXL,1,33823.38,13529.35,33823.38,
674,GOR-GRI-L,1,28716.74,11486.7,28716.74,
674,CAM-BLA-M,2,36700.58,14680.23,73401.16,
674,MUS-CEL-XXL,1,32320.56,12928.22,32320.56,
674,CHU-VER-L,1,33823.38,13529.35,33823.38,
675,SWE-MAR-unico,1,32525.33,13010.13,32525.33,
676,REM-TUR-M,2,34182.8,13673.12,68365.6,
676,CIN-MAR-XL,1,33144.89,13257.96,33144.89,
676,REM-BLA-S,1,32677.97,13071.19,32677.97,
677,JOG-CEL-XXL,1,24817.0,16544.66,24817.0,7.0
677,JEA-LAV-M,1,13122.86,8748.58,13122.86,7.0
678,JOG-AZU-XXL,1,41361.66,16544.66,41361.66,
678,SWE-MAR-XXL,1,32525.33,13010.13,32525.33,
678,SWE-MAR-unico,1,32525.33,13010.13,32525.33,
679,JEA-NEG-M,1,21871.44,8748.58,21871.44,
679,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
679,REM-TUR-S,1,34182.8,13673.12,34182.8,
679,CIN-ROS-XXL,2,33144.89,13257.96,66289.78,
679,GOR-ROJ-S,1,28716.74,11486.7,28716.74,
680,CAM-BLA-M,2,36700.58,14680.23,73401.16,
680,CIN-ROS-unico,1,33144.89,13257.96,33144.89,
680,CAM-BEI-S,1,36700.58,14680.23,36700.58,
680,CHU-NEG-XL,1,33823.38,13529.35,33823.38,
680,CHU-NEG-XL,1,33823.38,13529.35,33823.38,
681,SWE-AZU-XXL,1,32525.33,13010.13,32525.33,
681,JOG-CEL-unico,1,41361.66,16544.66,41361.66,
681,CIN-MAR-M,1,33144.89,13257.96,33144.89,
681,CAM-CEL-S,1,36700.58,14680.23,36700.58,
682,JOG-CEL-XXL,1,41361.66,16544.66,41361.66,
682,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
683,SWE-MAR-unico,1,32525.33,13010.13,32525.33,
684,CIN-MAR-S,1,33144.89,13257.96,33144.89,
684,JOG-ÍND-S,2,41361.66,16544.66,82723.32,
684,CAM-CEL-XL,2,36700.58,14680.23,73401.16,
684,GOR-GRI-unico,2,28716.74,11486.7,57433.48,
684,GOR-GRI-M,1,28716.74,11486.7,28716.74,
685,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
685,CHU-VER-L,1,33823.38,13529.35,33823.38,
686,JEA-NEG-M,1,10935.72,8748.58,10935.72,11.0
686,MUS-AZU-S,1,32320.56,12928.22,32320.56,
686,MUS-CEL-unico,2,32320.56,12928.22,64641.12,
686,JOG-AZU-unico,1,41361.66,16544.66,41361.66,
686,CHU-ÍND-XL,1,33823.38,13529.35,33823.38,
687,CIN-MAR-S,1,33144.89,13257.96,33144.89,
688,JOG-ÍND-XXL,1,41361.66,16544.66,41361.66,
688,JEA-NEG-L,1,21871.44,8748.58,21871.44,
688,CHU-VER-S,1,33823.38,13529.35,33823.38,
688,REM-BLA-XL,1,32677.97,13071.19,32677.97,
688,BUZ-AZU-unico,2,29569.23,11827.69,59138.46,
689,CIN-ROS-L,1,33144.89,13257.96,33144.89,
689,REM-VIO-M,1,32677.97,13071.19,32677.97,
689,JEA-LAV-L,1,21871.44,8748.58,21871.44,
689,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
689,JOG-CEL-XL,1,41361.66,16544.66,41361.66,
690,CAM-BLA-XL,1,36700.58,14680.23,36700.58,
691,SWE-AZU-M,1,32525.33,13010.13,32525.33,
692,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
692,JOG-CEL-L,1,41361.66,16544.66,41361.66,
693,CIN-TUR-XL,1,33144.89,13257.96,33144.89,
694,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
694,JOG-CEL-S,1,41361.66,16544.66,41361.66,
694,JOG-AZU-L,1,41361.66,16544.66,41361.66,
695,MUS-AZU-XXL,1,32320.56,12928.22,32320.56,
696,GOR-GRI-unico,1,28716.74,11486.7,28716.74,
696,MUS-CEL-S,1,32320.56,12928.22,32320.56,
696,CIN-MAR-L,1,33144.89,13257.96,33144.89,
696,CIN-ROS-L,1,33144.89,13257.96,33144.89,
697,REM-VIO-M,1,32677.97,13071.19,32677.97,
697,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
698,REM-CEL-unico,1,34182.8,13673.12,34182.8,
698,JOG-AZU-L,1,41361.66,16544.66,41361.66,
699,CIN-MAR-XL,1,33144.89,13257.96,33144.89,
699,SWE-MAR-L,1,28622.29,13010.13,28622.29,6.0
699,REM-BLA-unico,1,32677.97,13071.19,32677.97,
699,CAM-BEI-L,1,36700.58,14680.23,36700.58,
700,CAM-BEI-unico,2,36700.58,14680.23,73401.16,
700,GOR-GRI-unico,1,28716.74,11486.7,28716.74,
700,BUZ-AZU-M,1,29569.23,11827.69,29569.23,
700,CHU-NEG-M,1,33823.38,13529.35,33823.38,
701,CAM-BLA-M,1,36700.58,14680.23,36700.58,
702,SWE-AZU-M,1,32525.33,13010.13,32525.33,
702,REM-TUR-M,1,34182.8,13673.12,34182.8,
703,BUZ-NEG-S,1,29569.23,11827.69,29569.23,
704,GOR-ROJ-XXL,1,28716.74,11486.7,28716.74,
704,CHU-VER-L,1,33823.38,13529.35,33823.38,
704,CAM-BLA-M,2,36700.58,14680.23,73401.16,
704,CHU-VER-S,1,33823.38,13529.35,33823.38,
705,CAM-BLA-XL,1,36700.58,14680.23,36700.58,
705,GOR-ROJ-XXL,1,28716.74,11486.7,28716.74,
705,JEA-LAV-L,1,21871.44,8748.58,21871.44,
705,JEA-NEG-unico,2,21871.44,8748.58,43742.88,
705,JEA-NEG-unico,1,21871.44,8748.58,21871.44,
706,JOG-AZU-XL,1,41361.66,16544.66,41361.66,
706,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
707,BUZ-NEG-unico,1,29569.23,11827.69,29569.23,
707,SWE-AZU-S,1,32525.33,13010.13,32525.33,
707,CHU-NEG-unico,2,33823.38,13529.35,67646.76,
708,JOG-AZU-XXL,1,41361.66,16544.66,41361.66,
708,SWE-MAR-unico,1,32525.33,13010.13,32525.33,
708,CHU-NEG-S,1,33823.38,13529.35,33823.38,
708,MUS-CEL-S,1,32320.56,12928.22,32320.56,
708,JEA-NEG-L,1,21871.44,8748.58,21871.44,
709,CAM-BLA-S,1,36700.58,14680.23,36700.58,
709,CHU-NEG-XXL,1,33823.38,13529.35,33823.38,
710,CHU-ÍND-unico,1,33823.38,13529.35,33823.38,
710,REM-VIO-L,1,32677.97,13071.19,32677.97,
710,CIN-ROS-XXL,1,33144.89,13257.96,33144.89,
710,JOG-CEL-S,1,41361.66,16544.66,41361.66,
710,GOR-ROJ-unico,2,28716.74,11486.7,57433.48,
711,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
712,GOR-GRI-XXL,1,28716.74,11486.7,28716.74,
713,JOG-CEL-unico,1,41361.66,16544.66,41361.66,
713,CAM-BEI-M,1,36700.58,14680.23,36700.58,
713,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
713,GOR-GRI-S,1,28716.74,11486.7,28716.74,
714,REM-BLA-XL,1,32677.97,13071.19,32677.97,
714,REM-VIO-XL,1,32677.97,13071.19,32677.97,
714,REM-BLA-XL,1,32677.97,13071.19,32677.97,
715,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
715,GOR-GRI-M,1,28716.74,11486.7,28716.74,
715,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
715,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
716,GOR-GRI-unico,1,28716.74,11486.7,28716.74,
716,CIN-ROS-L,1,33144.89,13257.96,33144.89,
716,CAM-BLA-S,1,35900.58,14680.23,35900.58,12.0
716,MUS-CEL-XXL,1,32320.56,12928.22,32320.56,
717,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
718,CIN-TUR-unico,1,33144.89,13257.96,33144.89,
718,CHU-VER-S,1,33823.38,13529.35,33823.38,
718,CHU-VER-S,1,33823.38,13529.35,33823.38,
718,REM-TUR-M,1,34182.8,13673.12,34182.8,
718,BUZ-NEG-unico,1,29569.23,11827.69,29569.23,
719,JOG-CEL-unico,1,41361.66,16544.66,41361.66,
720,JOG-AZU-XL,1,33916.56,16544.66,33916.56,10.0
720,JEA-LAV-unico,1,21871.44,8748.58,21871.44,
721,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
